ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NightsperWINDOW,NumofWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac
1234.0,25601.0,58348.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1235.0,25601.0,58348.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1236.0,7271.0,63841.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1237.0,7271.0,63841.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1238.0,14198.0,25495.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1239.0,14198.0,25495.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1240.0,30218.0,23943.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1241.0,30218.0,23943.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1242.0,28716.0,81044.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1243.0,28716.0,81044.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1244.0,55411.0,50861.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1245.0,55411.0,50861.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1246.0,38610.0,92019.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1247.0,38610.0,92019.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1248.0,7074.0,9177.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1249.0,7074.0,9177.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1250.0,88655.0,60360.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1251.0,88655.0,60360.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1252.0,34745.0,49139.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1253.0,34745.0,49139.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1254.0,30029.0,43019.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1255.0,30029.0,43019.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1256.0,21038.0,85745.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1257.0,21038.0,85745.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1258.0,26945.0,52433.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1259.0,26945.0,52433.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1260.0,29962.0,45285.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1261.0,29962.0,45285.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1262.0,30090.0,5818.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1263.0,30090.0,5818.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1264.0,44650.0,96694.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1265.0,44650.0,96694.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1266.0,80770.0,10708.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1267.0,80770.0,10708.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1268.0,95833.0,85462.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1269.0,95833.0,85462.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1270.0,82906.0,5792.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1271.0,82906.0,5792.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1272.0,87236.0,14208.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1273.0,87236.0,14208.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1274.0,20882.0,67054.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1275.0,20882.0,67054.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1276.0,42562.0,78152.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1277.0,42562.0,78152.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1278.0,86533.0,71556.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1279.0,86533.0,71556.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1280.0,40666.0,14527.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1281.0,40666.0,14527.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1282.0,66788.0,38068.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1283.0,66788.0,38068.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1284.0,59421.0,81375.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1285.0,59421.0,81375.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1286.0,14268.0,18229.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1287.0,14268.0,18229.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1288.0,90193.0,4233.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1289.0,90193.0,4233.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1290.0,7921.0,8350.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1291.0,7921.0,8350.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1292.0,23100.0,88193.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1293.0,23100.0,88193.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1294.0,88636.0,87006.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1295.0,88636.0,87006.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1296.0,64815.0,56282.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1297.0,64815.0,56282.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1298.0,20465.0,11674.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1299.0,20465.0,11674.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1300.0,31261.0,72321.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1301.0,31261.0,72321.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1302.0,44567.0,68777.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1303.0,44567.0,68777.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1304.0,84645.0,91565.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1305.0,84645.0,91565.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1306.0,61386.0,64143.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1307.0,61386.0,64143.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1308.0,39134.0,40099.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1309.0,39134.0,40099.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1310.0,29582.0,64955.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1311.0,29582.0,64955.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1312.0,74518.0,34976.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1313.0,74518.0,34976.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1314.0,92394.0,15970.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1315.0,92394.0,15970.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1316.0,61000.0,1467.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1317.0,61000.0,1467.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1318.0,10096.0,29113.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1319.0,10096.0,29113.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1320.0,89798.0,9984.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1321.0,89798.0,9984.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1322.0,78135.0,29831.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1323.0,78135.0,29831.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1324.0,94790.0,70463.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1325.0,94790.0,70463.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1326.0,32861.0,67907.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1327.0,32861.0,67907.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1328.0,67782.0,87109.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1329.0,67782.0,87109.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1330.0,4654.0,3342.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1331.0,4654.0,3342.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1332.0,93838.0,36263.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1333.0,93838.0,36263.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1334.0,84161.0,30463.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1335.0,84161.0,30463.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1336.0,76288.0,63013.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1337.0,76288.0,63013.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1338.0,47850.0,93298.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1339.0,47850.0,93298.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1340.0,46458.0,82845.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1341.0,46458.0,82845.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1342.0,75310.0,50755.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1343.0,75310.0,50755.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1344.0,3535.0,81900.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1345.0,3535.0,81900.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1346.0,49505.0,1000.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1347.0,49505.0,1000.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1348.0,74487.0,18326.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1349.0,74487.0,18326.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1350.0,91050.0,59692.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1351.0,91050.0,59692.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1352.0,69412.0,29276.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1353.0,69412.0,29276.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1354.0,77781.0,64172.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1355.0,77781.0,64172.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1356.0,81706.0,16474.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1357.0,81706.0,16474.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1358.0,38153.0,50624.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1359.0,38153.0,50624.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1360.0,60818.0,24058.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1361.0,60818.0,24058.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1362.0,26448.0,30706.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1363.0,26448.0,30706.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1364.0,20149.0,41145.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1365.0,20149.0,41145.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1366.0,24262.0,6238.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1367.0,24262.0,6238.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1368.0,36062.0,24199.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1369.0,36062.0,24199.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1370.0,73884.0,50320.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1371.0,73884.0,50320.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1372.0,93835.0,60932.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1373.0,93835.0,60932.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1374.0,68239.0,44240.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1375.0,68239.0,44240.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1376.0,16659.0,20282.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1377.0,16659.0,20282.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1378.0,47720.0,931.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1379.0,47720.0,931.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1380.0,66025.0,85729.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1381.0,66025.0,85729.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1382.0,71776.0,16781.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1383.0,71776.0,16781.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1384.0,52515.0,41457.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1385.0,52515.0,41457.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1386.0,48725.0,13490.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1387.0,48725.0,13490.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1388.0,19360.0,75176.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1389.0,19360.0,75176.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1390.0,2969.0,86011.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1391.0,2969.0,86011.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1392.0,68971.0,14764.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1393.0,68971.0,14764.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1394.0,13982.0,59556.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1395.0,13982.0,59556.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1396.0,2672.0,46398.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1397.0,2672.0,46398.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1398.0,27052.0,68080.0,0.15,0.015,0.0027397260273972603,0.0,-2.4,10.0,20,8,6,60,0.2
1399.0,27052.0,68080.0,0.15,0.015,0.0027397260273972603,-1.0,-2.4,10.0,20,8,6,60,0.2
1400.0,21985.0,31663.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1401.0,21985.0,31663.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1402.0,42740.0,40441.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1403.0,42740.0,40441.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1404.0,24886.0,53940.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1405.0,24886.0,53940.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1406.0,65866.0,62373.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1407.0,65866.0,62373.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1408.0,73927.0,23858.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1409.0,73927.0,23858.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1410.0,9418.0,11645.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1411.0,9418.0,11645.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1412.0,61651.0,24509.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1413.0,61651.0,24509.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1414.0,8939.0,67036.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1415.0,8939.0,67036.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1416.0,50946.0,76304.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1417.0,50946.0,76304.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1418.0,34181.0,3731.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1419.0,34181.0,3731.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1420.0,18147.0,54499.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1421.0,18147.0,54499.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1422.0,18532.0,63045.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1423.0,18532.0,63045.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1424.0,73689.0,68375.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1425.0,73689.0,68375.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1426.0,13141.0,48641.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1427.0,13141.0,48641.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1428.0,11462.0,879.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1429.0,11462.0,879.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1430.0,6761.0,21068.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1431.0,6761.0,21068.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1432.0,75925.0,45889.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1433.0,75925.0,45889.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1434.0,25601.0,58348.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1435.0,25601.0,58348.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1436.0,7271.0,63841.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1437.0,7271.0,63841.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1438.0,14198.0,25495.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1439.0,14198.0,25495.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1440.0,30218.0,23943.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1441.0,30218.0,23943.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1442.0,28716.0,81044.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1443.0,28716.0,81044.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1444.0,55411.0,50861.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1445.0,55411.0,50861.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1446.0,38610.0,92019.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1447.0,38610.0,92019.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1448.0,7074.0,9177.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1449.0,7074.0,9177.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1450.0,88655.0,60360.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1451.0,88655.0,60360.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1452.0,34745.0,49139.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1453.0,34745.0,49139.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1454.0,30029.0,43019.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1455.0,30029.0,43019.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1456.0,21038.0,85745.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1457.0,21038.0,85745.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1458.0,26945.0,52433.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1459.0,26945.0,52433.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1460.0,29962.0,45285.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1461.0,29962.0,45285.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1462.0,30090.0,5818.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1463.0,30090.0,5818.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1464.0,44650.0,96694.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1465.0,44650.0,96694.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1466.0,80770.0,10708.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1467.0,80770.0,10708.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1468.0,95833.0,85462.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
1469.0,95833.0,85462.0,0.15,0.015,0.0027397260273972603,-1.0,-2.8,10.0,20,8,6,60,0.2
1470.0,82906.0,5792.0,0.15,0.015,0.0027397260273972603,0.0,-2.8,10.0,20,8,6,60,0.2
