ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,period,A1,NightsperWINDOW,OBSperiod,WINDOWwidth,dataLOSSfrac,NumofWINDOW,DRW_log_Z_mean,DRWsine_log_Z_mean,CARMA21_log_Z_mean,CARMA21sine_log_Z_mean,OBPL10_log_Z_mean,OBPLsine10_log_Z_mean,DRW_bf,DRWsine_bf,OBPL10_bf,OBPLsine10_bf
1243.0,9982.0,30222.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,451.05273503024785,447.917813826605,455.04780708688367,451.44277659168245,455.5962026763918,452.8060941244777,0,0,0,0
1244.0,9982.0,30222.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,447.1911977684008,444.1101461894468,452.0757615173539,448.9250856240093,453.10879473896887,450.46369186013067,0,0,0,0
1245.0,9982.0,30222.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,442.9974990608579,443.7455952428264,449.27541525024265,446.3800653872712,450.464846149656,447.5905799359875,0,0,0,0
1246.0,4628.0,45488.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,495.3737140869204,491.3326871926124,500.56642819755444,496.1646395046928,499.6075861634362,496.02688903986916,0,0,0,0
1247.0,4628.0,45488.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,493.6542451772564,489.1517631155501,497.69751684257693,493.36993016847526,497.5264493198351,493.47833350710425,0,0,0,0
1248.0,4628.0,45488.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,490.41332225959496,485.7769699542564,494.2826587912534,489.5235927972451,494.6363746914434,490.8407758504812,0,0,0,0
1249.0,4628.0,45488.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,485.93418881562116,481.4883965302534,490.6452270006683,486.0826994869425,491.82358434887647,487.47065611261127,0,0,0,0
1250.0,4628.0,45488.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,481.05905444782434,476.192143470606,486.7290742010868,482.3329777442007,488.76671019689053,484.7741533460419,0,0,0,0
1251.0,4628.0,45488.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,475.86793890381796,479.1670641625065,482.96176133541314,478.837039616653,486.00932835865734,483.7537258207122,0,0,0,0
1252.0,3934.0,79311.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,488.90783185764786,485.19916404189956,488.6340546774644,484.40188483103793,488.2767388702513,485.1029875316106,0,0,0,0
1253.0,3934.0,79311.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,487.03257158762864,482.79469190609376,486.3966502076251,481.9206412471882,486.5270895488637,483.1912106304206,0,0,0,0
1254.0,3934.0,79311.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,483.70984099064583,479.1710767825988,482.59795713634645,477.9935341189791,483.317841059582,479.50724456471613,0,0,0,0
1255.0,3934.0,79311.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,479.30626923869994,475.916187926153,478.3598212341999,473.902818367525,479.10872742640305,475.465283852028,0,0,0,0
1256.0,3934.0,79311.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,474.5889594701534,472.561581848877,474.2831311082829,472.11381055764065,475.16748974565496,472.59048325185546,0,0,0,0
1257.0,3934.0,79311.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,469.91238588272273,473.4748425384373,470.2813657839248,471.94909298013044,471.87423475800216,472.8885157245475,0,0,0,0
1258.0,18967.0,28169.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,467.3339599314096,463.50157759919466,466.35554121285594,462.3440271728537,467.45584212842647,463.1879637653086,0,0,0,0
1259.0,18967.0,28169.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,465.6739569893742,461.5375476315374,464.86011398434255,461.1662568094704,466.06728246335314,462.0521031785101,0,0,0,0
1260.0,18967.0,28169.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,463.0627031710169,458.7487606929508,462.772292375274,458.5593589822145,464.408392671629,460.2925988258754,0,0,0,0
1261.0,18967.0,28169.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,459.99340419704635,456.5022510412419,460.4042589581569,456.94354523525084,462.24639359233885,457.9389656967074,0,0,0,0
1262.0,18967.0,28169.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,456.61868237515534,454.0380720965447,458.3176206039238,455.3167482063099,459.9668312018204,455.57623380235134,0,0,0,0
1263.0,18967.0,28169.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,453.03166527301596,451.48379200153323,455.7081777702274,454.8860314507281,457.66205459420155,455.0119262975224,0,0,0,0
1264.0,96997.0,48554.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,479.8969432371943,483.86458281502905,492.8175650894611,489.7252442642848,489.1442810922707,489.5079679926811,0,0,0,0
1265.0,96997.0,48554.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,479.0566319768537,482.13586760208875,490.56640963975434,486.77535510080116,488.52361869499265,487.62069854612633,0,0,0,0
1266.0,96997.0,48554.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,477.17682106962275,478.9409410312977,487.780296829915,484.331271193463,487.0159497516281,484.9558107675903,0,0,0,0
1267.0,96997.0,48554.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,474.51653955003616,474.4578744036705,485.0986889702729,480.79387872209594,484.9924093624381,482.00564041470085,0,0,0,0
1268.0,96997.0,48554.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,471.2308249560105,470.259778648125,482.0804963419799,478.4454156484665,483.05646598378667,479.479632777499,0,0,0,0
1269.0,96997.0,48554.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,467.6291705011989,465.05589345259057,479.4045780231477,475.8570364269939,480.95375411404916,477.90371811991645,0,0,0,0
1270.0,689.0,16044.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,498.5978546468121,499.56979107137886,505.68774578159395,502.55997177139744,504.93264265698065,501.72039987333676,0,0,0,0
1271.0,689.0,16044.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,496.5936105509419,497.3609583689961,502.073400938464,499.1595696775345,502.35587115276974,499.34367799907676,0,0,0,0
1272.0,689.0,16044.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,492.84993208542767,492.0759627388155,497.5180847860161,494.45712930414516,498.84779460098713,495.9363624680216,0,0,0,0
1273.0,689.0,16044.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,488.2513669543613,486.2983104636239,493.60608712203776,490.62817628758364,495.24121147364167,492.0283692893209,0,0,0,0
1274.0,689.0,16044.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,483.2584293768658,481.14705761038806,489.3781983377073,486.9706561004987,491.8917470031081,488.19471545509424,0,0,0,0
1275.0,689.0,16044.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,478.1593991354511,482.63010124552284,485.74781647864654,489.5418278725108,488.4308852191896,485.1621035483606,0,0,0,0
1276.0,84809.0,47585.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,482.6641403874121,478.4079293652454,482.71964381082034,477.9670062423071,484.59616513683653,479.61148099914385,0,0,0,0
1277.0,84809.0,47585.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,482.34474894843646,477.5290565961769,483.070417164108,477.9070640976946,484.7989449844602,480.1007702204077,0,0,0,0
1278.0,84809.0,47585.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,480.8866262024547,475.79750783896253,481.52263288821706,476.03462519330344,483.6713665549593,479.23754602133664,0,0,0,0
1279.0,84809.0,47585.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,478.02447194745577,473.62937857284675,479.1186153950389,474.3717817767898,481.79215881777304,476.5805262222042,0,0,0,0
1280.0,84809.0,47585.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,474.7064411900181,469.49366960074354,476.52091415785543,470.8597190838178,478.98717355918035,474.0245315931162,0,0,0,0
1281.0,84809.0,47585.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,470.85309437632657,467.12788549969315,473.52788679499935,468.8900813265384,476.0481386685049,471.2521737395318,0,0,0,0
1282.0,74230.0,49674.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,475.0529437472227,472.1689664882703,479.3492815273745,474.9286796242734,475.93080792669303,472.2328436148223,0,0,0,0
1283.0,74230.0,49674.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,474.377264352115,470.4652223662012,478.1278386437089,473.6842911920306,475.8194640066758,471.88178723212945,0,0,0,0
1284.0,74230.0,49674.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,472.65092225460427,468.7159778651647,475.6205176624226,471.30689377407106,474.58974846554753,470.7066318281223,0,0,0,0
1285.0,74230.0,49674.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,469.8772555886088,465.835129903372,472.75405461341137,468.2565148125911,473.0286449512457,468.81146485988245,0,0,0,0
1286.0,74230.0,49674.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,466.6374258649361,463.17224072292913,469.92243077467464,466.25280431678493,470.9968877919406,466.62356836610127,0,0,0,0
1287.0,74230.0,49674.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,463.03924194714267,462.20653342003567,467.09035357042114,465.16873921491884,468.9015826583232,464.4339945925222,0,0,0,0
1288.0,98780.0,13584.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,483.9429218291874,481.6867721531396,491.0542712619577,486.9004927552298,487.9447778839916,487.02652922009037,0,0,0,0
1289.0,98780.0,13584.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,483.5390437145812,481.54099283329185,490.8704418601994,486.8371143690035,487.8534224348584,486.5343989858744,0,0,0,0
1290.0,98780.0,13584.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,481.37975823251577,478.623121448469,487.3065666000511,482.93059712840125,485.52392714158924,483.4620187951547,0,0,0,0
1291.0,98780.0,13584.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,477.74420455340965,474.34223852463396,482.8325236465133,478.26003941086987,482.4784385319018,478.8710929055472,0,0,0,0
1292.0,98780.0,13584.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,473.1872747583944,469.3191260253746,478.31003783154677,474.81907241318424,479.0366788106447,475.3501498388076,0,0,0,0
1293.0,98780.0,13584.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,468.2393468408541,469.37083362146706,474.28455406003974,471.9920962491487,475.8583722345813,471.86200891349375,0,0,0,0
1294.0,7011.0,42054.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,482.9296871193117,478.7419761569396,483.2822387208886,478.75370094038294,482.6833659919568,478.9664810429154,0,0,0,0
1295.0,7011.0,42054.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,482.38610747168934,478.56420929981147,482.90235865765106,477.92149679484237,482.0604900946609,478.77886099378225,0,0,0,0
1296.0,7011.0,42054.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,480.8774183359265,476.80346115778553,480.9879861273636,476.7671095456523,480.7713471988819,477.01596347854286,0,0,0,0
1297.0,7011.0,42054.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,478.43103057367875,474.0455542177671,478.50145654632917,474.0037741119,478.5078341255223,475.0009530206409,0,0,0,0
1298.0,7011.0,42054.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,475.38169133728314,471.1960014174256,475.94904579778216,472.1204033692678,476.54978423345096,472.3480657204831,0,0,0,0
1299.0,7011.0,42054.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,471.7511019976122,468.504718569375,473.2161615851643,469.16180235206207,474.10760372352263,469.73950783528625,0,0,0,0
1300.0,55361.0,27157.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,468.48407343108914,471.0415656756279,476.13625369637236,471.86065476296943,476.3364130715584,473.53647431169367,0,0,0,0
1301.0,55361.0,27157.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,467.94392789631684,469.33734953419406,475.53931234603436,471.9439694619399,475.8436673472296,473.5006263839654,0,0,0,0
1302.0,55361.0,27157.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,466.3752925662576,467.92009516935104,472.9356038903065,469.9166519481701,474.18726903135547,470.5285593621859,0,0,0,0
1303.0,55361.0,27157.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,464.20240028543265,464.33564842256214,469.7625948508273,465.7655701944804,471.5088568371156,467.2468292529111,0,0,0,0
1304.0,55361.0,27157.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,460.98294668725947,459.7212815729013,466.54301468901195,463.5652939053056,468.39172164102416,463.6255067882851,0,0,0,0
1305.0,55361.0,27157.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,457.32962337304855,456.3063377755418,463.432055510333,463.323274533572,465.14487092968045,460.7013100831014,0,0,0,0
1306.0,65173.0,25814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,478.78164320115076,474.28546474839436,480.1661464219867,475.6832720065478,481.1605359853569,476.9396839384004,0,0,0,0
1307.0,65173.0,25814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,477.13227690153616,472.5810716534002,478.9012113848123,474.7275759735455,479.79128975443797,475.56063827442694,0,0,0,0
1308.0,65173.0,25814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,474.3856601432069,470.26307990653356,476.5093148329819,472.7143229988876,477.58638205023766,473.335863379246,0,0,0,0
1309.0,65173.0,25814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,471.16707168593115,468.0837863288991,473.7611942928251,469.861853804957,474.77459012071955,470.63314965668275,0,0,0,0
1310.0,65173.0,25814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,467.3999861163615,465.61908859722536,470.8070772611585,467.7685027585356,472.0499189395412,468.6096302008416,0,0,0,0
1311.0,65173.0,25814.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,463.3228180197456,465.08413063391816,467.74445467663264,465.56171817573204,469.3520727659927,467.2828534542618,0,0,0,0
1312.0,28640.0,79301.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,464.92786205695097,461.70599254527804,468.3345872672344,464.59260536749053,468.1560032207294,465.63708958757286,0,0,0,0
1313.0,28640.0,79301.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,465.6672972452785,462.6451007824454,468.7322713021711,465.018779958943,468.71768077910025,465.51310353001884,0,0,0,0
1314.0,28640.0,79301.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,465.05606377879576,462.015969426655,467.05766845377764,463.41424368425976,467.920141190231,464.6774874532354,0,0,0,0
1315.0,28640.0,79301.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,463.5037916203969,460.06828118694665,464.9535299837332,461.38297593951376,465.9964261890206,463.0562028970228,0,0,0,0
1316.0,28640.0,79301.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,461.000059113586,457.2571622331221,462.4885244583227,458.4128983712201,463.658959488846,460.5022335612738,0,0,0,0
1317.0,28640.0,79301.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,457.7617262192314,453.4556698629313,459.3739304194653,455.98597624903783,461.0709691654545,457.81147541759606,0,0,0,0
1318.0,47609.0,63675.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,487.2913705867012,483.0091214802584,493.88905282723476,489.9685841826198,492.0452068298841,487.5769613339219,0,0,0,0
1319.0,47609.0,63675.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,486.4098540142485,482.3530866261598,491.9763323881664,487.8369202744349,491.2028858497103,486.21440288806514,0,0,0,0
1320.0,47609.0,63675.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,483.8936940454598,479.9149770534303,488.4399386268902,483.7804088082831,489.4077821367901,484.00590064581263,0,0,0,0
1321.0,47609.0,63675.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,480.02690650838963,475.5580711820142,484.72270619655734,480.2473834205012,486.3252019022881,481.54613093982243,0,0,0,0
1322.0,47609.0,63675.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,475.416825465769,469.4462821334277,481.1913123538762,477.44053891067176,483.1975440986639,478.3396238219686,0,0,0,0
1323.0,47609.0,63675.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,470.5800626671435,472.4198252302234,478.2208808861156,473.92252164459074,479.4963200915641,477.19946615430314,0,0,0,0
1324.0,8288.0,22888.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,461.33494086684254,459.57599609695023,466.04909077266757,463.68343898407795,464.18222477566616,461.64069484597024,0,0,0,0
1325.0,8288.0,22888.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,461.06207587378265,458.74062330158546,466.2987037033665,465.02451196523276,464.2594178338875,462.032614008686,0,0,0,0
1326.0,8288.0,22888.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,459.6682167192215,456.8196005525465,464.1455027725441,461.5464926761207,463.0919661287177,460.1046432196305,0,0,0,0
1327.0,8288.0,22888.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,457.2555776273605,454.46265530807796,460.84632342837193,458.0968094579292,461.3294169148337,457.8960351421055,0,0,0,0
1328.0,8288.0,22888.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,454.38252988462267,450.91267304300493,457.69983427096327,455.21225471601184,459.107385535894,455.4889303474363,0,0,0,0
1329.0,8288.0,22888.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,450.93945758725016,447.61564505599586,454.4025956667822,452.3456198551415,456.693194979174,453.17789692802637,0,0,0,0
1330.0,40156.0,52981.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,464.9613808702197,463.35525041399944,467.24482491125974,464.14693623486835,469.9905608727685,465.52472238861725,0,0,0,0
1331.0,40156.0,52981.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,465.0505403101072,462.6512721306221,467.4504622779495,463.7296463133191,470.13789780633033,465.830972831484,0,0,0,0
1332.0,40156.0,52981.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,464.1860195832606,461.8069527939802,466.7629558253952,463.6263743492025,469.20079569322513,465.252117673961,0,0,0,0
1333.0,40156.0,52981.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,462.2610777963319,460.0422682704829,465.21309516683897,461.7506877456191,467.53412271124904,462.49870575241715,0,0,0,0
1334.0,40156.0,52981.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,459.6889911425233,456.89955001657165,463.19275270481586,459.71595556054046,465.0131285189965,460.5639977665589,0,0,0,0
1335.0,40156.0,52981.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,456.3841806256552,453.2178537007937,461.29059251345006,457.54857640460466,461.9604069867415,457.9308320327117,0,0,0,0
1336.0,52011.0,62955.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,482.90007823286595,478.90220579325234,486.49603916219536,482.0816367836826,484.08888424277086,480.5846509066082,0,0,0,0
1337.0,52011.0,62955.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,480.73595328568166,476.0637092332313,483.79202450640486,478.95597666521786,482.5798451203675,478.84969200116655,0,0,0,0
1338.0,52011.0,62955.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,476.98035012921935,472.48832797442475,479.43014387255187,475.1469093996034,479.9076231392753,475.67696123512303,0,0,0,0
1339.0,52011.0,62955.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,472.3402451397112,469.4798053640028,475.27442837013666,470.2984262150457,476.68659007613303,473.11924494632996,0,0,0,0
1340.0,52011.0,62955.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,467.4953887051793,464.7401433085214,471.25795385476823,469.68592136723777,473.70165977116784,469.80205797148193,0,0,0,0
1341.0,52011.0,62955.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,462.3691562641819,467.62871269671604,467.57877343957693,468.12937952614556,470.47503358637204,468.83047068828597,0,0,0,0
1342.0,89031.0,59987.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,474.6536675328086,472.8983379113292,478.8482902417242,475.4439194358778,476.6383754970921,475.21215494947177,0,0,0,0
1343.0,89031.0,59987.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,474.30079732880273,472.644797827491,477.658138016355,473.7979661809078,475.8940292171685,473.7721645848713,0,0,0,0
1344.0,89031.0,59987.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,472.829144117648,470.3890201555878,475.62363586395804,471.6847100519747,474.3753084688234,471.9046365763876,0,0,0,0
1345.0,89031.0,59987.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,470.3199043926403,467.94286049452774,473.2344467911493,469.4427994189936,472.41889894883604,470.1998967591277,0,0,0,0
1346.0,89031.0,59987.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,467.29117000242945,464.332090456372,470.3062426739771,466.4035495703006,470.153212277391,467.18935542794287,0,0,0,0
1347.0,89031.0,59987.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,464.052629798394,461.14428047885167,467.7821864835229,463.67931419365533,468.01621581178443,465.2214789851402,0,0,0,0
1348.0,97917.0,7334.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,497.3518283333034,491.99892540731145,497.5573489583926,492.2750361705084,499.4930226531365,494.6991908861201,0,0,0,0
1349.0,97917.0,7334.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,494.2941212948023,489.1709519608196,494.7818927589926,489.7761318722422,496.74520789946826,491.80986916870404,0,0,0,0
1350.0,97917.0,7334.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.129,20,3,30,0.2,12,489.8581807581688,484.627682864199,491.36832927189494,486.6824397552914,492.46217889583914,487.436236233573,0,0,0,0
1351.0,97917.0,7334.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.186,20,3,30,0.2,12,484.8614277885584,479.8393927396503,487.95764908100546,484.0729008442342,488.09025260024254,484.9338950618164,0,0,0,0
1352.0,97917.0,7334.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.243,20,3,30,0.2,12,479.75345156126104,482.673311621381,484.6977537828679,482.8437563095001,483.0965932542624,483.88149118422007,0,0,0,0
1353.0,97917.0,7334.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.3,20,3,30,0.2,12,474.3963178517656,469.075733146563,481.79580291821765,480.58372299959035,478.0026144196073,485.33651865112967,0,0,0,0
1354.0,46522.0,71119.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.015,20,3,30,0.2,12,480.67943765570226,475.4718002229023,479.0182527537456,473.5740687412343,480.5067896208528,475.74470658324896,0,0,0,0
1355.0,46522.0,71119.0,0.15,0.015,0.0013698630136986,-1.0,-3.0,10.0,0.375,0.072,20,3,30,0.2,12,480.1688887823612,474.4589727231866,478.5818546419882,473.4466533011508,480.250072014922,475.4057399704345,0,0,0,0
